uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
8629ac35-1da1-4ab3-8ac5-5397c1198f5c,2000-03-03,,,,,,,CDU/CSU,31.0
3e705c7b-2e96-46dd-b150-01897253491d,2000-02-25,,,,,,,CDU/CSU,30.0
acdbff2b-d5c7-4f43-9ed0-75dabb65de0f,2000-02-18,,,,,,,CDU/CSU,31.0
bd2c1c50-d750-4846-84cf-d2cf1e88af41,2000-02-11,,,,,,,CDU/CSU,30.0
99f3aeeb-a180-4b06-bf85-d7ecae93e4f9,2000-02-04,,,,,,,CDU/CSU,33.0
95e1eb55-15c2-4550-becf-665970cb0531,2000-01-28,,,,,,,CDU/CSU,32.0
08899913-d16c-47ca-8df0-463b5d96718d,2000-01-21,,,,,,,CDU/CSU,36.0
e425dba4-74ba-4124-9f70-98055bd97ee9,2000-01-14,,,,,,,CDU/CSU,37.0
f53e258f-b93f-4d7c-8098-a07168ac1f2f,2000-01-07,,,,,,,CDU/CSU,37.0
fc1ab4b3-bba0-4b1f-8f97-a4ed66c5c3b8,2001-12-22,,bis 15.12.,,,,2001-12-15,CDU/CSU,36.0
41c85f43-1165-47a8-b99d-7ecd8bc295a9,2001-12-15,,,,,,,CDU/CSU,36.0
ad6a12c0-451c-4a0f-a345-a3f1878701ed,2001-12-08,,bis 01.12.,,,,2001-12-01,CDU/CSU,37.0
b8dbc70c-8a13-41c7-ac9a-1326450ee592,2001-12-01,,bis 25.11.,,,,2001-11-25,CDU/CSU,36.0
b8f985a9-84e7-4b43-8bb7-6b1c04ce3bca,2001-11-24,,bis 18.11.,,,,2001-11-18,CDU/CSU,35.0
188b61b0-7677-4f66-85be-989bbac145d4,2001-11-17,,bis 14.11.,,,,2001-11-14,CDU/CSU,34.0
127c6bdd-dad1-4431-a542-a420f73edaab,2001-11-10,,29.10.–03.11.,,,2001-10-29,2001-11-03,CDU/CSU,35.0
8a140ffb-80b5-4041-8f88-56b0e54e0821,2001-11-03,,22.10.–29.10.,,,2001-10-22,2001-10-29,CDU/CSU,35.0
d16a08b5-dab4-48b7-918c-4f03c2299a33,2001-10-27,,,,,,,CDU/CSU,36.0
6687115b-4310-4f8c-b365-9892607c10d3,2001-10-20,,bis 19.10.,,,,2001-10-19,CDU/CSU,36.0
0abdf1f1-907d-4e30-a51f-f1631656c8fe,2001-10-13,,bis 12.10.,,,,2001-10-12,CDU/CSU,37.0
bf3990c2-3cc3-4059-85b2-7e04355a68fa,2001-10-06,~1.000,24.09.–30.09.,,,2001-09-24,2001-09-30,CDU/CSU,36.0
49e34d7f-8d71-4d34-a259-ab90f466fc8f,2001-09-29,,,,,,,CDU/CSU,38.0
36fe46d3-c088-465d-b5c4-8f1b6bc5c680,2001-09-22,,,,,,,CDU/CSU,38.0
19834c1d-e4ed-4d69-8938-01d813e77669,2001-09-15,,,,,,,CDU/CSU,37.0
d6f58818-aaf7-4fbb-a975-5f6812f0d644,2001-09-08,~1.000,20.08.–31.08.,,,2001-08-20,2001-08-31,CDU/CSU,37.0
ac716084-fdf8-49e0-ad82-0b40bf0a11ca,2001-09-01,~1.000,13.08.–24.08.,,,2001-08-13,2001-08-24,CDU/CSU,37.0
1a8223f2-c49e-4dee-b6ae-c5568069e43e,2001-08-25,~1.000,06.08.–17.08.,,,2001-08-06,2001-08-17,CDU/CSU,36.0
5a7f07b0-a27b-4ab2-b250-dd5e56cf006d,2001-08-18,,,,,,,CDU/CSU,37.0
1034af8a-437d-4e43-8d6b-4ed60bbe28c7,2001-08-11,~1.000,,,,,,CDU/CSU,36.0
1e95508e-b396-4393-b690-6d8ee8fbfd36,2001-08-04,,,,,,,CDU/CSU,37.0
f0affaeb-ab68-4704-8e98-cff3005d8ce2,2001-07-28,~1.000,,,,,,CDU/CSU,35.0
789ba2ea-d688-4e67-9aa5-81bb1eafa1cd,2001-07-21,,,,,,,CDU/CSU,35.0
5b2e609b-9546-4a48-918c-ff2ddd46bd83,2001-07-07,,,,,,,CDU/CSU,36.0
44735085-fa28-4dec-9425-3b16ac56fed7,2001-06-29,,,,,,,CDU/CSU,37.0
22881524-a1bc-4608-9885-2d471ee8f10f,2001-06-22,,,,,,,CDU/CSU,36.0
c7d3e56a-d893-49fc-80f8-47f1da166227,2001-06-15,,,,,,,CDU/CSU,36.0
e60951e3-01b2-44fd-a100-8f0ba383bf90,2001-06-08,,,,,,,CDU/CSU,36.0
0d188638-50c7-4ff0-92a1-104cc5231e89,2001-06-01,~1.000,,,,,,CDU/CSU,35.0
3ad67bfa-2763-4f46-99db-40c56ef5e9e4,2001-05-25,,,,,,,CDU/CSU,35.0
12b1e4e8-0e27-46e8-b3f1-555acf8cdff7,2001-05-18,~1.000,,,,,,CDU/CSU,36.0
544aba14-af2b-4bb7-83ab-34e429d89a64,2001-05-11,~1.000,,,,,,CDU/CSU,35.0
82fa383e-0650-4d80-9d02-bed7c546ba1f,2001-05-03,,,,,,,CDU/CSU,36.0
63878577-1265-4452-a379-3791d9f3b20e,2001-04-27,~1.000,,,,,,CDU/CSU,37.0
b4ccbc95-0db2-48d4-b3a4-07d48924a091,2001-04-20,,,,,,,CDU/CSU,37.0
61970442-0f0e-4dca-9ddc-99dd32b6b9e2,2001-04-13,,,,,,,CDU/CSU,36.0
6c53f99d-5c85-4414-bb49-808a4dc3ff65,2001-04-06,,,,,,,CDU/CSU,37.0
8a5555ea-6905-44c1-bb56-d90f5cfaa0ab,2001-03-30,,,,,,,CDU/CSU,36.0
ad164edf-3539-4bc5-bff3-3c11a7a481d3,2001-03-23,,,,,,,CDU/CSU,36.0
3ed852ab-8c3f-441b-9414-70ebe0843f1f,2001-03-16,,,,,,,CDU/CSU,35.0
9c3c7eee-e572-4099-8a65-a3b2d111dd88,2001-03-09,,,,,,,CDU/CSU,35.0
b9e65db9-c1dd-4d04-8cab-dd0c16f6bc62,2001-03-02,,,,,,,CDU/CSU,35.0
37440c76-3277-40c8-87ef-344ecd61ce6c,2001-02-23,,,,,,,CDU/CSU,36.0
f2f2a34b-d589-40d1-868a-95a5dfc3bc42,2001-02-16,,,,,,,CDU/CSU,34.0
72dcd9c8-0ea7-4b3b-a326-bcb977c4509b,2001-02-09,,,,,,,CDU/CSU,36.0
d4455bc7-6c48-4c63-96f7-0d9a75d17366,2001-02-02,,,,,,,CDU/CSU,37.0
ef9d7172-445e-4168-ad09-d03ce16af754,2001-01-19,,,,,,,CDU/CSU,39.0
8e0ae106-44b3-4800-9eb3-2214bdfdbe44,2001-01-12,,,,,,,CDU/CSU,38.0
573e2e20-18e6-4340-a908-1d59091ffe6e,2001-01-05,,,,,,,CDU/CSU,37.0
be02c7fe-37bd-43b3-ba97-8c4caf915591,2002-12-19,3.899,10.12.–16.12.,,,2002-12-10,2002-12-16,CDU/CSU,48.0
2a5a54c2-13e2-48f9-8b91-d569cf8e24f5,2002-12-12,4.865,03.12.–09.12.,,,2002-12-03,2002-12-09,CDU/CSU,49.0
43759a9a-0931-415d-8383-402ca357ad66,2002-12-05,1.958,26.11.–02.12.,,,2002-11-26,2002-12-02,CDU/CSU,49.0
50eb75dc-3d42-4d09-814e-770275accc0d,2002-11-28,3.247,19.11.–25.11.,,,2002-11-19,2002-11-25,CDU/CSU,50.0
e239f829-355e-42b9-9c9b-e02de1c92334,2002-11-21,2.650,12.11.–18.11.,,,2002-11-12,2002-11-18,CDU/CSU,48.0
f318f41b-2038-4612-bf59-433cd459554f,2002-11-14,4.158,05.11.–12.11.,,,2002-11-05,2002-11-12,CDU/CSU,46.0
