uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
eb81eaae-5167-4370-ac9b-0e3f49b22301,2022-08-06,1.426,26.07.–02.08.,,1426,2022-07-26,2022-08-02,CDU/CSU,25.0
348badee-ed77-401e-bab7-4dbcf988d00a,2022-07-30,1.413,19.07.–26.07.,,1413,2022-07-19,2022-07-26,CDU/CSU,26.0
89c4acd9-5997-4433-ab14-d4e7bbabb706,2022-07-23,1.392,13.07.–19.07.,,1392,2022-07-13,2022-07-19,CDU/CSU,25.0
c71c021b-b207-442f-8e8f-9d6a71ba762a,2022-07-16,1.433,06.07.–12.07.,,1433,2022-07-06,2022-07-12,CDU/CSU,25.0
b2109fa7-1530-442d-9cc0-9bdb3687285e,2022-07-09,1.426,28.06.–05.07.,,1426,2022-06-28,2022-07-05,CDU/CSU,25.0
2e9d5b96-0486-4649-9187-e86e766719e2,2022-07-02,1.410,21.06.–28.06.,,1410,2022-06-21,2022-06-28,CDU/CSU,26.0
dff6dd82-d6ca-4f7c-919c-bd05a1e419b7,2022-06-25,1.769,14.06.–21.06.,,1769,2022-06-14,2022-06-21,CDU/CSU,26.0
a2f6f232-f2fc-4d2f-92bb-b027db75f9b4,2022-06-18,1.895,08.06.–14.06.,,1895,2022-06-08,2022-06-14,CDU/CSU,28.0
13ad64f6-6765-4077-9913-b46cdb3d8832,2022-06-11,1.428,01.06.–07.06.,,1428,2022-06-01,2022-06-07,CDU/CSU,26.0
f032a377-6544-417f-bd34-16279c35e68a,2022-06-04,1.428,24.05.–31.05.,,1428,2022-05-24,2022-05-31,CDU/CSU,28.0
a607b49c-ce1f-4808-b7df-bb8f9ca990ab,2022-05-28,1.422,17.05.–24.05.,,1422,2022-05-17,2022-05-24,CDU/CSU,27.0
b28f5957-2949-46b0-af73-ac450f939e0c,2022-05-21,1.425,11.05.–17.05.,,1425,2022-05-11,2022-05-17,CDU/CSU,26.0
a45a8fdc-678b-4067-8877-58443ab7d255,2022-05-14,1.426,04.05.–10.05.,,1426,2022-05-04,2022-05-10,CDU/CSU,26.0
