uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
bdbe2626-20bb-4b80-b19b-632901ee732b,2000-08-17,,,,,,,CDU/CSU,33.0
1eee1ac3-5562-4cf3-9b51-57c15bd3506e,2000-08-10,,,,,,,CDU/CSU,33.0
b399685b-ece5-4a52-ac65-669ccf8a4530,2000-08-03,,,,,,,CDU/CSU,33.0
090e7e49-c833-4dd1-b3b2-f7fc458d6523,2000-07-27,,,,,,,CDU/CSU,33.0
8a2ae9ee-f8ae-45cf-b457-e11e58a6dcb2,2000-07-20,,,,,,,CDU/CSU,33.0
ca870018-e6b4-49f4-a076-977b33b91feb,2000-07-13,,,,,,,CDU/CSU,37.0
6394157e-9d39-4f0e-8bb1-5fd53a3d4de2,2000-07-06,,,,,,,CDU/CSU,38.0
372bcf6e-9fa9-47e9-ad9d-1c0c4720d5de,2000-06-29,,,,,,,CDU/CSU,37.0
908a9302-61f0-491f-bd93-43a540321bca,2000-06-22,,,,,,,CDU/CSU,38.0
4d7782b7-0624-463e-8616-bb6f01173a63,2000-06-15,,,,,,,CDU/CSU,38.0
cbc64a18-9433-4001-bb77-10317d7a07b1,2000-06-08,,,,,,,CDU/CSU,37.0
8d554ebe-85a2-482b-a9f0-b3312788cbd3,2000-05-31,,,,,,,CDU/CSU,36.0
a8f10164-3bfd-46a7-ac3a-df5a82051dc8,2000-05-25,,,,,,,CDU/CSU,35.0
bb6b4d69-45d2-4016-9887-58e1eb71fc23,2000-05-18,,,,,,,CDU/CSU,36.0
71ec64a5-6ff8-489d-aff1-7e05cfc89d48,2000-05-11,,,,,,,CDU/CSU,37.0
d452ebc4-b3a9-43d5-bbc8-db4d0f83c523,2000-05-04,,,,,,,CDU/CSU,38.0
01583fec-adbb-406e-9ab0-45affa2da4c4,2000-04-27,,,,,,,CDU/CSU,37.0
899946fd-3ad3-4b34-89c7-a65f8d64cf75,2000-04-20,,,,,,,CDU/CSU,38.0
083dc6e7-8628-4331-9f95-dc145d19a72b,2000-04-13,,,,,,,CDU/CSU,33.0
c3e70c5a-8b74-46b9-a587-6ba13defc197,2000-04-06,,,,,,,CDU/CSU,33.0
e411ec76-a1e6-457a-bdca-ae31389a1682,2000-03-30,,,,,,,CDU/CSU,33.0
81fa70db-e28a-4915-b63d-5c98d63450e9,2000-03-23,,,,,,,CDU/CSU,31.0
3db271ed-a753-4ecf-8da1-0456a703a93a,2000-03-16,,,,,,,CDU/CSU,32.0
e46e5ae0-e7d6-4d9d-9c2a-862e13f3aac7,2000-03-09,,,,,,,CDU/CSU,29.0
d006ed70-3844-4c95-9184-8dabf532a631,2000-03-02,,,,,,,CDU/CSU,29.0
339e316b-5c17-4b84-b2d6-b5b8201dea83,2000-02-24,,,,,,,CDU/CSU,26.0
0ca51812-3ff3-4de0-b423-ef5857aecfd3,2000-02-17,,,,,,,CDU/CSU,28.0
