uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
06aa0c352079b678029dfe6d91f7b4a8b51c6571e55daa648ddaf16dc78f8e88,2023-08-22,2.506,15.08.–21.08.,,2506,2023-08-15,2023-08-21,CDU/CSU,26.0
beb20ec8b879b3b2cb1bcaabf62e0fe8c0534cb235a7cd8c2548aa505ca77ec2,2023-08-15,2.501,08.08.–14.08.,,2501,2023-08-08,2023-08-14,CDU/CSU,25.0
cf4fab299377e513985c5dfb0bf497e3ae31d7ad81a1927d53c9adb83a0f5158,2023-08-08,2.502,01.08.–07.08.,,2502,2023-08-01,2023-08-07,CDU/CSU,25.0
508f31820fdc9384b4b9efe40750aee61a5893b3fdb970f66be2299c29bd64af,2023-08-01,2.500,25.07.–31.07.,,2500,2023-07-25,2023-07-31,CDU/CSU,25.0
55a10ea80c30d08fe3880458e828eb459fac5740f3df182f50b4e046927c48df,2023-07-25,2.504,18.07.–24.07.,,2504,2023-07-18,2023-07-24,CDU/CSU,27.0
6ff057be15793e6a3bba5a52793ceb08b6869790f38f349fe0e8643bba51afec,2023-07-18,2.502,11.07.–17.07.,,2502,2023-07-11,2023-07-17,CDU/CSU,26.0
e0ed066a41013df4dd4c9a64601378cee6a886cb6beec84d6c162acd78109e95,2023-07-11,2.003,04.07.–07.07.,,2003,2023-07-04,2023-07-07,CDU/CSU,27.0
852012be06a5770d707ab576ba82217fd6c1b573c93d7c160bac3bcc5aa497d3,2023-07-04,2.501,27.06.–03.07.,,2501,2023-06-27,2023-07-03,CDU/CSU,27.0
7aba8793aebe5135184ef837e3297c0ee951ad6d7de3b6520ca04d11cd764a80,2023-06-27,2.506,20.06.–26.06.,,2506,2023-06-20,2023-06-26,CDU/CSU,27.0
f7ddc315a3cb8b39a096a5ffb680182d79fddec779c139a93ee02478ca5cb8a3,2023-06-20,2.503,13.06.–19.06.,,2503,2023-06-13,2023-06-19,CDU/CSU,27.0
3c294eee983aeb78c8e40b5bce774ce6ca73dd3543b08b8d317ea241c5bef0e3,2023-06-13,2.504,06.06.–12.06.,,2504,2023-06-06,2023-06-12,CDU/CSU,29.0
7b6191d99ba40153512e720a721b30d3c9c1c840cd067d76a15aa8edb76de51b,2023-06-06,2.505,30.05.–05.06.,,2505,2023-05-30,2023-06-05,CDU/CSU,30.0
426b86b85c6dcdbd2065881e0f6c691a5780c3030d6779f87e098cf316be2e05,2023-05-30,2.001,23.05.–26.05.,,2001,2023-05-23,2023-05-26,CDU/CSU,29.0
37ea684f8a07e032e6495be5935b5ed17f93b78dd50082f3c2832ae59895179c,2023-05-23,2.003,16.05.–22.05.,,2003,2023-05-16,2023-05-22,CDU/CSU,30.0
